narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P04_104_117,P04,P04_104,04:34.9,04:34.9,04:37.7,13743,13886,move things in drawer,move-in,5,drawer,8,['drawer'],[8]
P04_104_118,P04,P04_104,04:37.9,04:37.8,04:38.3,13891,13915,move tea towels,move,11,towel:tea,52,['towel:tea'],[52]
P04_104_119,P04,P04_104,04:39.4,04:38.7,04:39.1,13936,13956,move tea towels,move,11,towel:tea,52,['towel:tea'],[52]
P04_104_12,P04,P04_104,00:39.3,00:39.5,00:43.0,1973,2148,spoon starter into bowl,spoon,16,starter,71,"['starter', 'bowl']","[71, 7]"
P04_104_120,P04,P04_104,04:40.1,04:39.7,04:40.4,13985,14022,hold tea towels,hold,34,towel:tea,52,['towel:tea'],[52]
P04_104_121,P04,P04_104,04:40.9,04:40.6,04:41.6,14027,14077,move bin bags,move,11,bag:bin,19,['bag:bin'],[19]
P04_104_122,P04,P04_104,04:42.1,04:41.6,04:42.8,14079,14138,move chilli peppers,move,11,pepper:chilli,69,['pepper:chilli'],[69]
P04_104_123,P04,P04_104,04:43.6,04:43.4,04:43.9,14168,14193,put down tea towels,put-down,1,towel:tea,52,['towel:tea'],[52]
P04_104_124,P04,P04_104,04:44.9,04:44.4,04:45.6,14220,14280,put foil back in drawer,put-in,5,foil,123,"['foil', 'drawer']","[123, 8]"
P04_104_125,P04,P04_104,04:45.6,04:45.0,04:46.6,14252,14330,close drawer,close,4,drawer,8,['drawer'],[8]
P04_104_126,P04,P04_104,04:49.6,04:47.9,04:49.9,14394,14492,look in drawer,look-in,24,drawer,8,['drawer'],[8]
P04_104_127,P04,P04_104,04:51.6,04:51.5,04:52.1,14576,14605,move ice cube tray,move,11,tray:ice:cube,35,['tray:ice:cube'],[35]
P04_104_128,P04,P04_104,04:53.4,04:52.9,04:54.5,14647,14724,pick up box,pick-up,0,box,23,['box'],[23]
P04_104_129,P04,P04_104,04:54.9,04:53.8,04:55.0,14689,14749,open box,open,3,box,23,['box'],[23]
P04_104_13,P04,P04_104,00:42.9,00:42.2,00:43.6,2112,2178,put down tub,put-down,1,tub,23,['tub'],[23]
P04_104_130,P04,P04_104,04:56.4,04:55.1,04:57.2,14754,14859,move batteries,move,11,battery,233,['battery'],[233]
P04_104_131,P04,P04_104,04:56.9,04:56.9,04:57.4,14844,14868,pick up batteries,pick-up,0,battery,233,['battery'],[233]
P04_104_132,P04,P04_104,05:00.4,05:00.5,05:01.4,15024,15067,put down scales,put-down,1,scale,108,['scale'],[108]
P04_104_133,P04,P04_104,05:03.9,05:02.0,05:05.1,15100,15253,open battery pack,open,3,pack:battery,26,['pack:battery'],[26]
P04_104_134,P04,P04_104,05:10.1,05:05.3,05:10.6,15263,15529,pull out battery,pull-out,31,battery,233,['battery'],[233]
P04_104_135,P04,P04_104,05:10.6,05:10.5,05:11.3,15525,15562,put down battery pack,put-down,1,pack:battery,26,['pack:battery'],[26]
P04_104_136,P04,P04_104,05:11.1,05:11.4,05:11.7,15567,15587,pick up scales,pick-up,0,scale,108,['scale'],[108]
P04_104_137,P04,P04_104,05:11.9,05:11.6,05:12.2,15581,15608,turn over scales,turn-over,22,scale,108,['scale'],[108]
P04_104_138,P04,P04_104,05:13.1,05:12.7,05:13.8,15633,15690,open battery compartment on scales,open-on,3,compartment:battery,233,"['compartment:battery', 'scale']","[233, 108]"
P04_104_139,P04,P04_104,05:15.1,05:15.0,05:15.7,15750,15785,push down battery,push-down,21,battery,233,['battery'],[233]
P04_104_14,P04,P04_104,00:44.8,00:44.8,00:45.8,2238,2287,open drawer,open,3,drawer,8,['drawer'],[8]
P04_104_140,P04,P04_104,05:17.6,05:16.1,05:18.0,15803,15900,pull out battery,pull-out,31,battery,233,['battery'],[233]
P04_104_141,P04,P04_104,05:18.4,05:18.2,05:18.6,15910,15932,put down battery,put-down,1,battery,233,['battery'],[233]
P04_104_142,P04,P04_104,05:20.1,05:19.0,05:21.2,15951,16062,slide battery into scales,slide-into,5,battery,233,"['battery', 'scale']","[233, 108]"
P04_104_143,P04,P04_104,05:22.4,05:21.1,05:22.0,16055,16100,push down battery,push-down,21,battery,233,['battery'],[233]
P04_104_144,P04,P04_104,05:22.4,05:22.5,05:23.1,16122,16156,pull out battery,pull-out,31,battery,233,['battery'],[233]
P04_104_145,P04,P04_104,05:23.1,05:23.1,05:23.5,16154,16176,put down battery,put-down,1,battery,233,['battery'],[233]
P04_104_146,P04,P04_104,05:24.1,05:23.4,05:24.3,16171,16216,put down scales,put-down,1,scale,108,['scale'],[108]
P04_104_147,P04,P04_104,05:24.9,05:24.6,05:25.3,16228,16263,pick up battery pack,pick-up,0,pack:battery,26,['pack:battery'],[26]
P04_104_148,P04,P04_104,05:26.1,05:25.5,05:27.8,16273,16388,open battery pack,open,3,pack:battery,26,['pack:battery'],[26]
P04_104_149,P04,P04_104,05:27.9,05:27.5,05:29.8,16377,16489,twist battery pack,twist,78,pack:battery,26,['pack:battery'],[26]
P04_104_15,P04,P04_104,00:47.9,00:48.0,00:50.1,2399,2506,scrape spoon with spoon,scrape,25,spoon,1,"['spoon', 'spoon']","[1, 1]"
P04_104_150,P04,P04_104,05:34.4,05:30.0,05:33.6,16499,16682,tear cardboard on battery pack,tear-on,43,cardboard,26,"['cardboard', 'pack:battery']","[26, 26]"
P04_104_151,P04,P04_104,05:38.6,05:39.4,05:40.0,16968,16999,pull out battery,pull-out,31,battery,233,['battery'],[233]
P04_104_152,P04,P04_104,05:39.6,05:39.3,05:44.0,16963,17200,slide battery into scales,slide-into,5,battery,233,"['battery', 'scale']","[233, 108]"
P04_104_153,P04,P04_104,05:45.6,05:45.3,05:46.7,17265,17335,turn over scales,turn-over,22,scale,108,['scale'],[108]
P04_104_154,P04,P04_104,05:47.9,05:47.1,05:48.3,17352,17413,pick up battery cover,pick-up,0,cover:battery,89,['cover:battery'],[89]
P04_104_155,P04,P04_104,05:48.9,05:48.2,05:49.5,17411,17475,turn over scales,turn-over,22,scale,108,['scale'],[108]
P04_104_156,P04,P04_104,05:50.1,05:49.4,05:52.1,17467,17606,put battery cover on scales,put-on,1,cover:battery,89,"['cover:battery', 'scale']","[89, 108]"
P04_104_157,P04,P04_104,05:52.6,05:52.2,05:53.5,17610,17674,put down scales,put-down,1,scale,108,['scale'],[108]
P04_104_158,P04,P04_104,05:54.6,05:53.6,05:54.7,17679,17736,pick up batteries,pick-up,0,battery,233,['battery'],[233]
P04_104_159,P04,P04_104,05:57.9,05:57.5,05:58.7,17873,17932,open drawer,open,3,drawer,8,['drawer'],[8]
P04_104_16,P04,P04_104,00:50.8,00:49.3,00:55.9,2463,2795,scrape back of spoon with spoon,scrape-with,25,spoon,1,"['spoon', 'spoon']","[1, 1]"
P04_104_160,P04,P04_104,05:58.9,05:58.4,05:59.4,17917,17967,put battery pack in the drawer,put-in,5,pack:battery,26,"['pack:battery', 'drawer']","[26, 8]"
P04_104_161,P04,P04_104,06:00.1,06:00.0,06:00.7,18000,18035,close drawer,close,4,drawer,8,['drawer'],[8]
P04_104_162,P04,P04_104,06:03.4,06:03.5,06:04.2,18177,18208,open bin,open,3,bin,36,['bin'],[36]
P04_104_163,P04,P04_104,06:04.1,06:04.0,06:04.4,18202,18220,put batteries in bin,put-in,5,battery,233,"['battery', 'bin']","[233, 36]"
P04_104_164,P04,P04_104,06:06.6,06:06.2,06:06.9,18310,18343,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_165,P04,P04_104,06:06.6,06:06.5,06:07.2,18324,18358,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P04_104_166,P04,P04_104,06:06.9,06:07.1,06:08.3,18356,18413,put bowl on scales,put-on,1,bowl,7,"['bowl', 'scale']","[7, 108]"
P04_104_167,P04,P04_104,06:09.9,06:09.3,06:10.6,18464,18530,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_168,P04,P04_104,06:13.4,06:13.3,06:13.9,18663,18697,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_17,P04,P04_104,00:57.6,00:57.5,00:58.3,2874,2913,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P04_104_170,P04,P04_104,06:17.6,06:16.7,06:18.1,18836,18906,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_104_171,P04,P04_104,06:18.6,06:18.1,06:19.1,18905,18955,empty spoon into sink,empty,20,spoon,1,"['spoon', 'sink']","[1, 63]"
P04_104_172,P04,P04_104,06:19.1,06:19.1,06:19.9,18953,18996,turn on tap,turn-on,6,tap,0,['tap'],[0]
P04_104_173,P04,P04_104,06:19.4,06:19.8,06:20.4,18991,19018,put spoon under tap,put-under,1,spoon,1,"['spoon', 'tap']","[1, 0]"
P04_104_174,P04,P04_104,06:20.6,06:20.1,06:20.8,19004,19039,turn off tap,turn-off,8,tap,0,['tap'],[0]
P04_104_175,P04,P04_104,06:21.9,06:21.2,06:22.2,19057,19108,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_176,P04,P04_104,06:23.4,06:23.0,06:23.7,19150,19183,turn on tap,turn-on,6,tap,0,['tap'],[0]
P04_104_177,P04,P04_104,06:23.6,06:23.6,06:24.5,19181,19223,fill spoon with water,fill-with,26,spoon,1,"['spoon', 'water']","[1, 27]"
P04_104_178,P04,P04_104,06:24.4,06:24.6,06:25.1,19227,19253,turn off tap,turn-off,8,tap,0,['tap'],[0]
P04_104_179,P04,P04_104,06:25.9,06:25.6,06:26.4,19282,19321,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_18,P04,P04_104,00:59.6,00:58.3,01:00.4,2916,3022,pick up tub,pick-up,0,tub,23,['tub'],[23]
P04_104_180,P04,P04_104,06:27.6,06:27.0,06:28.5,19349,19426,fill spoon with water,fill-with,26,spoon,1,"['spoon', 'water']","[1, 27]"
P04_104_181,P04,P04_104,06:28.6,06:28.6,06:28.9,19430,19443,turn off tap,turn-off,8,tap,0,['tap'],[0]
P04_104_182,P04,P04_104,06:29.9,06:29.2,06:30.4,19461,19518,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_183,P04,P04_104,06:32.1,06:30.6,06:33.2,19531,19658,fill spoon with water,fill-with,26,spoon,1,"['spoon', 'water']","[1, 27]"
P04_104_184,P04,P04_104,06:33.4,06:33.2,06:33.7,19658,19685,turn off tap,turn-off,8,tap,0,['tap'],[0]
P04_104_185,P04,P04_104,06:33.9,06:31.0,06:34.8,19550,19739,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_186,P04,P04_104,06:35.6,06:35.3,06:37.6,19762,19879,fill spoon with water,fill-with,26,spoon,1,"['spoon', 'water']","[1, 27]"
P04_104_187,P04,P04_104,06:37.4,06:36.7,06:38.3,19832,19914,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_188,P04,P04_104,06:39.6,06:39.8,06:41.5,19992,20075,fill spoon with water,fill-with,26,spoon,1,"['spoon', 'water']","[1, 27]"
P04_104_189,P04,P04_104,06:41.1,06:37.8,06:39.8,19890,19990,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_19,P04,P04_104,01:01.4,01:00.7,01:02.4,3036,3118,scoop starter into bowl,scoop,16,starter,71,"['starter', 'bowl']","[71, 7]"
P04_104_190,P04,P04_104,06:44.1,06:43.0,06:44.1,20151,20204,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_191,P04,P04_104,06:45.6,06:44.2,06:47.8,20209,20388,pour water into bowl,pour-into,9,water,27,"['water', 'bowl']","[27, 7]"
P04_104_192,P04,P04_104,06:48.1,06:47.9,06:48.9,20392,20442,empty water into sink,empty,20,water,27,"['water', 'sink']","[27, 63]"
P04_104_193,P04,P04_104,06:49.1,06:48.9,06:49.7,20445,20485,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P04_104_194,P04,P04_104,06:50.4,06:50.1,06:52.1,20502,20604,pick up salt,pick-up,0,salt,38,['salt'],[38]
P04_104_195,P04,P04_104,06:51.6,06:51.3,06:54.7,20562,20734,shake salt into bowl,shake-into,9,salt,38,"['salt', 'bowl']","[38, 7]"
P04_104_196,P04,P04_104,06:55.6,06:54.6,06:57.4,20728,20871,shake salt into bowl,shake-into,9,salt,38,"['salt', 'bowl']","[38, 7]"
P04_104_197,P04,P04_104,06:57.9,06:57.7,06:58.4,20886,20919,close salt lid,close,4,lid:salt,6,['lid:salt'],[6]
P04_104_198,P04,P04_104,06:58.4,06:58.2,06:59.1,20910,20955,put down salt,put-down,1,salt,38,['salt'],[38]
P04_104_199,P04,P04_104,07:00.9,07:00.5,07:01.8,21023,21090,open drawer,open,3,drawer,8,['drawer'],[8]
P04_104_2,P04,P04_104,00:07.4,00:07.4,00:08.2,369,411,close drawer,close,4,drawer,8,['drawer'],[8]
P04_104_20,P04,P04_104,01:02.9,01:02.5,01:04.9,3123,3244,shake spoon,shake,15,spoon,1,['spoon'],[1]
P04_104_200,P04,P04_104,07:04.6,07:02.3,07:05.3,21115,21263,pick up knife,pick-up,0,knife,4,['knife'],[4]
P04_104_201,P04,P04_104,07:05.4,07:04.9,07:05.9,21244,21294,close drawer,close,4,drawer,8,['drawer'],[8]
P04_104_202,P04,P04_104,07:06.6,07:05.7,07:15.1,21286,21755,stir knife in bowl,stir-in,10,knife,4,"['knife', 'bowl']","[4, 7]"
P04_104_203,P04,P04_104,07:06.6,07:07.5,07:58.3,21375,23917,hold bowl,hold,34,bowl,7,['bowl'],[7]
P04_104_204,P04,P04_104,07:58.9,07:58.4,08:02.1,23922,24105,scrape knife on side of bowl,scrape-on,25,knife,4,"['knife', 'side:bowl']","[4, 7]"
P04_104_205,P04,P04_104,08:00.4,07:58.6,07:59.4,23930,23972,scrape knife on side of bowl,scrape-on,25,knife,4,"['knife', 'side:bowl']","[4, 7]"
P04_104_206,P04,P04_104,08:01.4,08:00.3,08:01.8,24016,24091,scrape dough off side of bowl,scrape-off,25,dough,25,"['dough', 'side:bowl']","[25, 7]"
P04_104_207,P04,P04_104,08:02.4,08:02.6,08:03.1,24127,24157,put down knife,put-down,1,knife,4,['knife'],[4]
P04_104_208,P04,P04_104,08:05.1,08:03.5,08:06.1,24174,24304,open drawer,open,3,drawer,8,['drawer'],[8]
P04_104_209,P04,P04_104,08:06.9,08:06.2,08:07.7,24309,24384,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52]
P04_104_21,P04,P04_104,01:05.9,01:04.9,01:06.0,3244,3300,spoon starter into bowl,spoon,16,starter,71,"['starter', 'bowl']","[71, 7]"
P04_104_210,P04,P04_104,08:09.4,08:09.1,08:10.8,24456,24542,put tea towel on bowl,put-on,1,towel:tea,52,"['towel:tea', 'bowl']","[52, 7]"
P04_104_211,P04,P04_104,08:11.1,08:10.6,08:13.1,24532,24657,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P04_104_212,P04,P04_104,08:15.1,08:15.6,08:16.7,24777,24835,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_213,P04,P04_104,08:18.4,08:18.4,08:21.0,24919,25050,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_214,P04,P04_104,08:20.9,08:21.1,08:24.4,25055,25217,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_215,P04,P04_104,08:22.4,08:21.4,08:25.1,25069,25253,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_216,P04,P04_104,08:26.4,08:25.8,08:33.8,25289,25689,press button on scales,press,21,button,92,"['button', 'scale']","[92, 108]"
P04_104_217,P04,P04_104,08:36.1,08:35.2,08:37.1,25761,25855,pick up flour,pick-up,0,flour,75,['flour'],[75]
P04_104_218,P04,P04_104,08:39.1,08:38.3,08:39.3,25914,25964,put down flour,put-down,1,flour,75,['flour'],[75]
P04_104_219,P04,P04_104,08:40.1,08:39.3,08:40.5,25963,26027,feel hob,feel,54,hob,24,['hob'],[24]
P04_104_22,P04,P04_104,01:06.6,01:06.0,01:07.1,3301,3352,shake spoon,shake,15,spoon,1,['spoon'],[1]
P04_104_220,P04,P04_104,08:42.6,08:41.7,08:44.7,26083,26234,put down bowl,put-down,1,bowl,7,['bowl'],[7]
P04_104_221,P04,P04_104,08:45.1,08:44.6,08:45.7,26229,26285,pick up scales,pick-up,0,scale,108,['scale'],[108]
P04_104_222,P04,P04_104,08:46.4,08:46.6,08:47.4,26329,26368,open drawer,open,3,drawer,8,['drawer'],[8]
P04_104_223,P04,P04_104,08:47.6,08:47.3,08:48.3,26364,26412,put scales in drawer,put-in,5,scale,108,"['scale', 'drawer']","[108, 8]"
P04_104_224,P04,P04_104,08:50.4,08:48.7,08:51.0,26433,26547,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70]
P04_104_225,P04,P04_104,08:51.4,08:51.1,08:52.5,26554,26627,pull out dishwasher drawer,pull-out,31,drawer:dishwasher,70,['drawer:dishwasher'],[70]
P04_104_226,P04,P04_104,08:54.1,08:53.2,08:54.8,26662,26738,pick up tub,pick-up,0,tub,23,['tub'],[23]
P04_104_227,P04,P04_104,08:55.1,08:55.0,08:55.3,26747,26765,put down tub,put-down,1,tub,23,['tub'],[23]
P04_104_228,P04,P04_104,08:56.9,08:56.8,08:57.4,26842,26872,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P04_104_229,P04,P04_104,08:57.6,08:57.3,08:58.0,26866,26902,pick up pan,pick-up,0,pan,5,['pan'],[5]
P04_104_23,P04,P04_104,01:08.9,01:07.8,01:08.8,3390,3440,look at tub,look-at,38,tub,23,['tub'],[23]
P04_104_230,P04,P04_104,08:58.6,08:58.3,09:00.4,26914,27021,put pan in dishwasher,put-in,5,pan,5,"['pan', 'dishwasher']","[5, 70]"
P04_104_231,P04,P04_104,09:00.6,09:00.5,09:01.8,27026,27089,pull out dishwasher drawer,pull-out,31,drawer:dishwasher,70,['drawer:dishwasher'],[70]
P04_104_232,P04,P04_104,09:02.1,09:01.7,09:02.6,27084,27132,put spatula in dishwasher,put-in,5,spatula,20,"['spatula', 'dishwasher']","[20, 70]"
P04_104_233,P04,P04_104,09:07.4,09:05.7,09:07.5,27284,27374,pick up spatula,pick-up,0,spatula,20,['spatula'],[20]
P04_104_234,P04,P04_104,09:08.6,09:08.0,09:09.5,27402,27477,put spatula in dishwasher,put-in,5,spatula,20,"['spatula', 'dishwasher']","[20, 70]"
P04_104_235,P04,P04_104,09:09.6,09:07.0,09:10.1,27350,27506,close dishwasher drawer,close,4,drawer:dishwasher,70,['drawer:dishwasher'],[70]
P04_104_236,P04,P04_104,09:10.4,09:10.0,09:11.3,27501,27566,pick up spoons,pick-up,0,spoon,1,['spoon'],[1]
P04_104_237,P04,P04_104,09:12.9,09:12.1,09:14.9,27604,27745,put spoons in cutlery holder,put-in,5,spoon,1,"['spoon', 'holder:cutlery']","[1, 135]"
P04_104_238,P04,P04_104,09:15.6,09:15.5,09:16.6,27777,27830,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_104_239,P04,P04_104,09:17.6,09:17.5,09:18.1,27875,27905,put spoon in cutlery holder,put-in,5,spoon,1,"['spoon', 'holder:cutlery']","[1, 135]"
P04_104_24,P04,P04_104,01:08.9,01:08.9,01:10.1,3444,3504,put down tub,put-down,1,tub,23,['tub'],[23]
P04_104_240,P04,P04_104,09:18.6,09:18.8,09:19.5,27940,27977,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_104_241,P04,P04_104,09:19.6,09:19.6,09:20.2,27977,28008,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_104_242,P04,P04_104,09:21.1,09:21.1,09:23.0,28056,28148,put spoons in cutlery holder,put-in,5,spoon,1,"['spoon', 'holder:cutlery']","[1, 135]"
P04_104_243,P04,P04_104,09:23.6,09:23.4,09:24.7,28168,28233,pick up microwave cover,pick-up,0,cover:microwave,89,['cover:microwave'],[89]
P04_104_244,P04,P04_104,09:25.9,09:25.8,09:26.5,28290,28326,pick up pan lid,pick-up,0,lid:pan,6,['lid:pan'],[6]
P04_104_245,P04,P04_104,09:26.4,09:25.6,09:26.4,28282,28318,put down pan lid,put-down,1,lid:pan,6,['lid:pan'],[6]
P04_104_246,P04,P04_104,09:26.9,09:26.7,09:27.5,28335,28376,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_104_247,P04,P04_104,09:28.1,09:27.3,09:28.8,28366,28441,pick up lid,pick-up,0,lid,6,['lid'],[6]
P04_104_248,P04,P04_104,09:28.9,09:28.6,09:30.9,28429,28542,put down microwave cover,put-down,1,cover:microwave,89,['cover:microwave'],[89]
P04_104_249,P04,P04_104,09:32.9,09:32.8,09:33.3,28638,28665,put spoon in cutlery holder,put-in,5,spoon,1,"['spoon', 'holder:cutlery']","[1, 135]"
P04_104_25,P04,P04_104,01:11.6,01:11.3,01:13.4,3565,3670,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P04_104_250,P04,P04_104,09:33.9,09:33.7,09:34.5,28687,28725,put lid in dishwasher,put-in,5,lid,6,"['lid', 'dishwasher']","[6, 70]"
P04_104_251,P04,P04_104,09:35.6,09:34.9,09:36.5,28745,28824,close dishwasher drawer,close,4,drawer:dishwasher,70,['drawer:dishwasher'],[70]
P04_104_252,P04,P04_104,09:38.1,09:36.5,09:38.1,28825,28903,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P04_104_253,P04,P04_104,09:38.9,09:38.9,09:41.7,28942,29086,put bowl in dishwasher,put-in,5,bowl,7,"['bowl', 'dishwasher']","[7, 70]"
P04_104_254,P04,P04_104,09:42.4,09:41.9,09:43.3,29096,29164,pick up glass,pick-up,0,glass,10,['glass'],[10]
P04_104_255,P04,P04_104,09:46.6,09:46.2,09:47.8,29308,29391,put down glass,put-down,1,glass,10,['glass'],[10]
P04_104_256,P04,P04_104,09:46.6,09:46.6,09:48.0,29331,29401,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P04_104_257,P04,P04_104,09:48.1,09:48.1,09:48.9,29403,29443,put bowl in dishwasher,put-in,5,bowl,7,"['bowl', 'dishwasher']","[7, 70]"
P04_104_258,P04,P04_104,09:52.1,09:51.8,09:52.5,29587,29627,adjust chopping board,adjust,17,board:chopping,18,['board:chopping'],[18]
P04_104_259,P04,P04_104,09:55.6,09:52.2,09:52.7,29612,29637,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18]
P04_104_26,P04,P04_104,01:13.3,01:13.4,01:14.3,3669,3713,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P04_104_260,P04,P04_104,09:56.6,09:52.7,09:53.7,29635,29687,put chopping board in dishwasher,put-in,5,board:chopping,18,"['board:chopping', 'dishwasher']","[18, 70]"
P04_104_261,P04,P04_104,09:59.4,09:58.8,10:00.4,29941,30017,pick up plate,pick-up,0,plate,2,['plate'],[2]
P04_104_262,P04,P04_104,10:01.1,10:01.2,10:02.3,30059,30113,pick up cutlery,pick-up,0,cutlery,58,['cutlery'],[58]
P04_104_263,P04,P04_104,10:02.4,10:02.4,10:03.3,30119,30167,put cutlery in dishwasher cutlery holder,put-in,5,holder:dishwasher:cutlery,135,['holder:dishwasher:cutlery'],[135]
P04_104_264,P04,P04_104,10:06.4,10:05.8,10:07.2,30289,30359,pick up glass,pick-up,0,glass,10,['glass'],[10]
P04_104_265,P04,P04_104,10:09.9,10:07.0,10:10.0,30350,30500,put down glass,put-down,1,glass,10,['glass'],[10]
P04_104_266,P04,P04_104,10:12.1,10:10.0,10:13.2,30499,30657,put plate in dishwasher,put-in,5,plate,2,"['plate', 'dishwasher']","[2, 70]"
P04_104_267,P04,P04_104,10:15.1,10:15.2,10:18.3,30759,30913,put plate in dishwasher,put-in,5,plate,2,"['plate', 'dishwasher']","[2, 70]"
P04_104_268,P04,P04_104,10:19.9,10:18.7,10:20.5,30936,31025,pick up glass,pick-up,0,glass,10,['glass'],[10]
P04_104_269,P04,P04_104,10:22.1,10:20.9,10:24.2,31045,31207,put glass in dishwasher,put-in,5,glass,10,"['glass', 'dishwasher']","[10, 70]"
P04_104_27,P04,P04_104,01:14.6,01:14.3,01:16.5,3717,3826,pick up flour,pick-up,0,flour,75,['flour'],[75]
P04_104_270,P04,P04_104,10:25.4,10:25.2,10:26.2,31259,31309,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P04_104_271,P04,P04_104,10:27.4,10:26.9,10:29.4,31342,31467,put spoon in dishwasher,put-in,5,spoon,1,"['spoon', 'dishwasher']","[1, 70]"
P04_104_272,P04,P04_104,10:34.6,10:34.8,10:35.7,31739,31782,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P04_104_273,P04,P04_104,10:38.4,10:35.8,10:39.2,31789,31957,close dishwasher drawer,close,4,drawer:dishwasher,70,['drawer:dishwasher'],[70]
P04_104_274,P04,P04_104,10:39.6,10:39.2,10:40.0,31960,32000,pick up dishwasher tablet,pick-up,0,tablet:dishwasher,171,['tablet:dishwasher'],[171]
P04_104_275,P04,P04_104,10:40.1,10:39.8,10:42.2,31988,32111,open dishwasher tablet,open,3,tablet:dishwasher,171,['tablet:dishwasher'],[171]
P04_104_276,P04,P04_104,10:42.4,10:42.3,10:43.2,32114,32157,put dishwasher tablet in dishwasher,put-in,5,tablet:dishwasher,171,"['tablet:dishwasher', 'dishwasher']","[171, 70]"
P04_104_277,P04,P04_104,10:43.3,10:43.3,10:43.7,32166,32187,close tablet holder,close,4,holder:tablet,135,['holder:tablet'],[135]
P04_104_278,P04,P04_104,10:44.1,10:43.8,10:45.8,32192,32292,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70]
P04_104_279,P04,P04_104,10:44.9,10:44.5,10:51.0,32225,32551,turn on dishwasher,turn-on,6,dishwasher,70,['dishwasher'],[70]
P04_104_28,P04,P04_104,01:16.6,01:16.5,01:17.7,3825,3882,open flour,open,3,flour,75,['flour'],[75]
P04_104_280,P04,P04_104,10:50.3,10:50.0,10:51.1,32500,32554,press go on dishwasher,press,21,dishwasher,70,['dishwasher'],[70]
P04_104_281,P04,P04_104,10:51.6,10:51.2,10:54.1,32558,32706,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P04_104_282,P04,P04_104,10:53.4,10:53.0,10:54.4,32648,32717,wipe hands on tea towel,wipe-on,2,hand,11,"['hand', 'towel:tea']","[11, 52]"
